"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.63","43.68","TORONTO INTL A","6158731","2019-05-29","2019","05","29","","15.7","","10.5","","13.1","","4.9","","0.0","","0.6","","0.0","","0.6","","","","7","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-05-30","2019","05","30","","21.8","","10.8","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","20","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-05-31","2019","05","31","","18.2","","9.3","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","16","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-01","2019","06","01","","20.6","","11.3","","16.0","","2.0","","0.0","","1.0","","0.0","","1.0","","","","29","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-02","2019","06","02","","20.3","","7.6","","14.0","","4.0","","0.0","","3.0","","0.0","","3.0","","","","32","","63",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-03","2019","06","03","","16.8","","6.3","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","29","","54",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-04","2019","06","04","","17.9","","6.4","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","","","15","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-05","2019","06","05","","17.6","","11.5","","14.6","","3.4","","0.0","","11.2","","0.0","","11.2","","","","8","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-06","2019","06","06","","22.8","","14.5","","18.7","","0.0","","0.7","","0.0","T","0.0","","0.0","T","","","15","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-07","2019","06","07","","26.0","","12.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","5","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-08","2019","06","08","","23.8","","13.0","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","8","","54",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-09","2019","06","09","","26.2","","13.2","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","9","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-10","2019","06","10","","19.0","","12.4","","15.7","","2.3","","0.0","","14.8","","0.0","","14.8","","","","28","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-11","2019","06","11","","22.6","","10.3","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","30","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-12","2019","06","12","","21.9","","10.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","16","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-13","2019","06","13","","16.6","","12.6","","14.6","","3.4","","0.0","","22.8","","0.0","","22.8","","","","29","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-14","2019","06","14","","22.8","","10.8","","16.8","","1.2","","0.0","","0.2","","0.0","","0.2","","","","27","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-15","2019","06","15","","20.5","","13.9","","17.2","","0.8","","0.0","","0.4","","0.0","","0.4","","","","20","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-16","2019","06","16","","20.1","","10.8","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","16","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-17","2019","06","17","","22.2","","13.3","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-18","2019","06","18","","24.4","","16.1","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","16","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-19","2019","06","19","","25.3","","16.3","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","15","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-20","2019","06","20","","21.7","","16.0","","18.9","","0.0","","0.9","","26.0","","0.0","","26.0","","","","4","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-21","2019","06","21","","23.0","","14.5","","18.8","","0.0","","0.8","","0.0","T","0.0","","0.0","T","","","3","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-22","2019","06","22","","24.3","","12.9","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","4","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-23","2019","06","23","","25.7","","12.9","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","16","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-24","2019","06","24","","25.9","","14.6","","20.3","","0.0","","2.3","","16.0","","0.0","","16.0","","","","9","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-25","2019","06","25","","25.4","","17.2","","21.3","","0.0","","3.3","","0.0","T","0.0","","0.0","T","","","28","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-26","2019","06","26","","29.1","","18.3","","23.7","","0.0","","5.7","","1.2","","0.0","","1.2","","","","29","","48",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-27","2019","06","27","","29.1","","16.8","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","","","16","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-28","2019","06","28","","29.6","","17.2","","23.4","","0.0","","5.4","","12.0","","0.0","","12.0","","","","31","","61",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-29","2019","06","29","","29.1","","17.7","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","32","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-06-30","2019","06","30","","23.6","","15.7","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","33","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-01","2019","07","01","","27.3","","14.3","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","15","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-02","2019","07","02","","26.4","","20.2","","23.3","","0.0","","5.3","","0.6","","0.0","","0.6","","","","","M","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-03","2019","07","03","","28.9","","18.8","","23.9","","0.0","","5.9","","0.0","","0.0","","0.0","","","","15","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-04","2019","07","04","","29.3","","18.1","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","","","9","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-05","2019","07","05","","31.0","","21.2","","26.1","","0.0","","8.1","","1.6","","0.0","","1.6","","","","15","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-06","2019","07","06","","31.0","","21.9","","26.5","","0.0","","8.5","","0.0","","0.0","","0.0","","","","6","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-07","2019","07","07","","23.6","","16.5","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","9","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-08","2019","07","08","","25.3","","15.0","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","16","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-09","2019","07","09","","26.9","","15.8","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","","","16","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-10","2019","07","10","","29.3","","15.3","","22.3","","0.0","","4.3","","0.4","","0.0","","0.4","","","","17","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-11","2019","07","11","","31.0","","16.5","","23.8","","0.0","","5.8","","1.6","","0.0","","1.6","","","","30","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-12","2019","07","12","","24.4","","16.6","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","","","33","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-13","2019","07","13","","31.2","","15.4","","23.3","","0.0","","5.3","","6.2","","0.0","","6.2","","","","32","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-14","2019","07","14","","27.2","","16.9","","22.1","","0.0","","4.1","","0.0","","0.0","","0.0","","","","33","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-15","2019","07","15","","26.9","","15.4","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","16","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-16","2019","07","16","","31.8","","18.6","","25.2","","0.0","","7.2","","3.6","","0.0","","3.6","","","","27","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-17","2019","07","17","","28.3","","21.8","","25.1","","0.0","","7.1","","67.0","","0.0","","67.0","","","","18","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-18","2019","07","18","","29.0","","21.4","","25.2","","0.0","","7.2","","0.0","","0.0","","0.0","","","","15","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-19","2019","07","19","","30.7","","22.3","","26.5","","0.0","","8.5","","0.2","","0.0","","0.2","","","","19","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-20","2019","07","20","","33.0","","22.2","","27.6","","0.0","","9.6","","4.6","","0.0","","4.6","","","","28","","71",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-21","2019","07","21","","29.1","","20.2","","24.7","","0.0","","6.7","","0.0","","0.0","","0.0","","","","5","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-22","2019","07","22","","23.8","","17.5","","20.7","","0.0","","2.7","","5.2","","0.0","","5.2","","","","15","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-23","2019","07","23","","25.9","","15.3","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","5","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-24","2019","07","24","","26.2","","15.7","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","","","5","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-25","2019","07","25","","28.6","","16.3","","22.5","","0.0","","4.5","","1.2","","0.0","","1.2","","","","33","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-26","2019","07","26","","29.2","","17.3","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","","","15","","54",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-27","2019","07","27","","30.1","","18.5","","24.3","","0.0","","6.3","","0.8","","0.0","","0.8","","","","19","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-28","2019","07","28","","30.9","","21.8","","26.4","","0.0","","8.4","","0.0","T","0.0","","0.0","T","","","19","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-29","2019","07","29","","31.9","","20.9","","26.4","","0.0","","8.4","","0.0","","0.0","","0.0","","","","19","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-30","2019","07","30","","29.3","","19.5","","24.4","","0.0","","6.4","","11.2","","0.0","","11.2","","","","30","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-07-31","2019","07","31","","27.2","","16.3","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","5","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-01","2019","08","01","","26.0","","15.6","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","9","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-02","2019","08","02","","27.1","","15.8","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-03","2019","08","03","","28.9","","16.7","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","","","16","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-04","2019","08","04","","25.7","","18.9","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","","","16","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-05","2019","08","05","","28.8","","15.8","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","","","16","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-06","2019","08","06","","27.9","","20.1","","24.0","","0.0","","6.0","","3.6","","0.0","","3.6","","","","31","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-07","2019","08","07","","27.9","","17.2","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-08","2019","08","08","","27.0","","16.5","","21.8","","0.0","","3.8","","2.0","","0.0","","2.0","","","","28","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-09","2019","08","09","","25.9","","14.3","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","30","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-10","2019","08","10","","25.6","","14.1","","19.9","","0.0","","1.9","","0.0","","0.0","","0.0","","","","32","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-11","2019","08","11","","28.9","","14.2","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","20","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-12","2019","08","12","","29.5","","19.1","","24.3","","0.0","","6.3","","3.2","","0.0","","3.2","","","","20","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-13","2019","08","13","","28.1","","18.8","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","","","16","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-14","2019","08","14","","25.9","","16.5","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-15","2019","08","15","","23.8","","15.3","","19.6","","0.0","","1.6","","1.4","","0.0","","1.4","","","","8","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-16","2019","08","16","","25.6","","16.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","15","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-17","2019","08","17","","28.3","","18.1","","23.2","","0.0","","5.2","","15.8","","0.0","","15.8","","","","8","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-18","2019","08","18","","27.2","","18.5","","22.9","","0.0","","4.9","","6.6","","0.0","","6.6","","","","28","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-19","2019","08","19","","27.7","","18.0","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","29","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-20","2019","08","20","","27.4","","17.0","","22.2","","0.0","","4.2","","2.2","","0.0","","2.2","","","","16","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-21","2019","08","21","","30.4","","19.4","","24.9","","0.0","","6.9","","0.6","","0.0","","0.6","","","","16","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-22","2019","08","22","","24.6","","15.6","","20.1","","0.0","","2.1","","0.0","","0.0","","0.0","","","","32","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-23","2019","08","23","","23.6","","13.9","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","4","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-24","2019","08","24","","22.3","","12.2","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","5","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-25","2019","08","25","","23.6","","14.2","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","9","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-26","2019","08","26","","24.1","","16.2","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","9","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-27","2019","08","27","","21.9","","18.1","","20.0","","0.0","","2.0","","9.2","","0.0","","9.2","","","","16","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-28","2019","08","28","","27.1","","16.6","","21.9","","0.0","","3.9","","0.0","T","0.0","","0.0","T","","","21","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-29","2019","08","29","","25.5","","15.1","","20.3","","0.0","","2.3","","0.0","T","0.0","","0.0","T","","","19","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-30","2019","08","30","","24.8","","15.0","","19.9","","0.0","","1.9","","0.0","T","0.0","","0.0","T","","","29","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-08-31","2019","08","31","","23.1","","12.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-01","2019","09","01","","19.8","","15.1","","17.5","","0.5","","0.0","","0.8","","0.0","","0.8","","","","9","","33",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-02","2019","09","02","","24.7","","15.9","","20.3","","0.0","","2.3","","0.6","","0.0","","0.6","","","","29","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-03","2019","09","03","","22.9","","13.5","","18.2","","0.0","","0.2","","7.2","","0.0","","7.2","","","","20","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-04","2019","09","04","","21.1","","12.6","","16.9","","1.1","","0.0","","0.0","T","0.0","","0.0","T","","","28","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-05","2019","09","05","","22.2","","10.4","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-06","2019","09","06","","21.1","","12.4","","16.8","","1.2","","0.0","","1.2","","0.0","","1.2","","","","8","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-07","2019","09","07","","23.3","","10.5","","16.9","","1.1","","0.0","","0.0","T","0.0","","0.0","T","","","33","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-08","2019","09","08","","18.1","","9.4","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","5","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-09","2019","09","09","","19.0","","8.6","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","16","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-10","2019","09","10","","23.5","","11.7","","17.6","","0.4","","0.0","","18.2","","0.0","","18.2","","","","15","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-11","2019","09","11","","28.9","","17.5","","23.2","","0.0","","5.2","","1.0","","0.0","","1.0","","","","5","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-12","2019","09","12","","19.8","","13.3","","16.6","","1.4","","0.0","","0.8","","0.0","","0.8","","","","9","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-13","2019","09","13","","22.1","","13.2","","17.7","","0.3","","0.0","","5.6","","0.0","","5.6","","","","19","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-14","2019","09","14","","22.6","","13.4","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","28","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-15","2019","09","15","","17.5","","11.7","","14.6","","3.4","","0.0","","4.4","","0.0","","4.4","","","","","","","M"
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-16","2019","09","16","","18.5","","12.7","","15.6","","2.4","","0.0","","0.2","","0.0","","0.2","","","","8","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-17","2019","09","17","","22.9","","10.9","","16.9","","1.1","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-18","2019","09","18","","22.6","","12.5","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","","","15","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-19","2019","09","19","","23.4","","15.1","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","16","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-20","2019","09","20","","24.9","","12.4","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","","","15","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-21","2019","09","21","","26.9","","16.7","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","","","17","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-22","2019","09","22","","31.3","","20.8","","26.1","","0.0","","8.1","","0.0","T","0.0","","0.0","T","","","20","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-23","2019","09","23","","25.2","","14.9","","20.1","","0.0","","2.1","","0.2","","0.0","","0.2","","","","30","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-24","2019","09","24","","21.9","","12.4","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","33","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-25","2019","09","25","","27.2","","12.2","","19.7","","0.0","","1.7","","0.0","T","0.0","","0.0","T","","","19","","68",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-26","2019","09","26","","22.8","","11.0","","16.9","","1.1","","0.0","","3.2","","0.0","","3.2","","","","28","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-27","2019","09","27","","22.7","","8.9","","15.8","","2.2","","0.0","","0.0","T","0.0","","0.0","T","","","16","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-28","2019","09","28","","20.7","","12.0","","16.4","","1.6","","0.0","","3.0","","0.0","","3.0","","","","33","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-29","2019","09","29","","14.2","","9.3","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","7","","52",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-09-30","2019","09","30","","17.9","","11.9","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","9","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-01","2019","10","01","","31.8","","14.4","","23.1","","0.0","","5.1","","12.0","","0.0","","12.0","","","","30","","55",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-02","2019","10","02","","19.4","","9.1","","14.3","","3.7","","0.0","","10.2","","0.0","","10.2","","","","7","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-03","2019","10","03","","12.0","","8.4","","10.2","","7.8","","0.0","","2.8","","0.0","","2.8","","","","8","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-04","2019","10","04","","11.5","","4.4","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","","","4","","41",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-05","2019","10","05","","13.2","","4.4","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","8","","54",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-06","2019","10","06","","20.9","","12.2","","16.6","","1.4","","0.0","","1.8","","0.0","","1.8","","","","19","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-07","2019","10","07","","17.9","","7.4","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","28","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-08","2019","10","08","","17.6","","7.0","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","15","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-09","2019","10","09","","17.5","","4.7","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","","","8","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-10","2019","10","10","","16.8","","7.1","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","","","7","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-11","2019","10","11","","19.5","","8.3","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","9","","46",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-12","2019","10","12","","15.6","","4.3","","10.0","","8.0","","0.0","","4.2","","0.0","","4.2","","","","27","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-13","2019","10","13","","16.8","","4.6","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","16","","59",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-14","2019","10","14","","12.4","","4.7","","8.6","","9.4","","0.0","","0.0","T","0.0","","0.0","T","","","29","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-15","2019","10","15","","14.5","","2.6","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","","","16","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-16","2019","10","16","","13.7","","6.3","","10.0","","8.0","","0.0","","18.2","","0.0","","18.2","","","","20","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-17","2019","10","17","","8.7","","6.6","","7.7","","10.3","","0.0","","0.0","T","0.0","","0.0","T","","","33","","68",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-18","2019","10","18","","11.6","","3.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","","","33","","45",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-19","2019","10","19","","11.8","","1.3","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","","","16","","37",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-20","2019","10","20","","16.3","","4.8","","10.6","","7.4","","0.0","","0.0","T","0.0","","0.0","T","","","16","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-21","2019","10","21","","15.8","","5.4","","10.6","","7.4","","0.0","","1.4","","0.0","","1.4","","","","8","","61",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-22","2019","10","22","","17.3","","8.5","","12.9","","5.1","","0.0","","10.6","","0.0","","10.6","","","","16","","58",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-23","2019","10","23","","13.9","","6.8","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","23","","54",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-24","2019","10","24","","14.4","","3.8","","9.1","","8.9","","0.0","","0.6","","0.0","","0.6","","","","18","","42",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-25","2019","10","25","","11.7","","4.1","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","16","","35",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-26","2019","10","26","","10.3","","1.2","","5.8","","12.2","","0.0","","9.2","","0.0","","9.2","","","","8","","50",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-27","2019","10","27","","13.3","","7.1","","10.2","","7.8","","0.0","","25.8","","0.0","","25.8","","","","27","","67",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-28","2019","10","28","","16.2","","4.6","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","","","16","","39",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-29","2019","10","29","","17.2","","5.2","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","21","","32",""
"-79.63","43.68","TORONTO INTL A","6158731","2019-10-30","2019","10","30","","9.2","","6.2","","7.7","","10.3","","0.0","","20.6","","0.0","","20.6","","","","5","","37",""
